image_name,label,filepath,label_id
4068.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\4068.jpg,0
9685.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\9685.jpg,0
1163.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\1163.jpg,0
21623.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\21623.jpg,1
18628.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\18628.jpg,1
4452.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\4452.jpg,0
15781.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\15781.jpg,1
4984.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\4984.jpg,0
16895.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\16895.jpg,1
13520.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\13520.jpg,1
4752.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\4752.jpg,0
22486.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\22486.jpg,1
22272.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\22272.jpg,1
19361.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\19361.jpg,1
1386.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\1386.jpg,0
24991.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\24991.jpg,1
8669.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\8669.jpg,0
4425.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\4425.jpg,0
12231.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\12231.jpg,0
24638.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\24638.jpg,1
6907.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\6907.jpg,0
11240.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\11240.jpg,0
19301.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\19301.jpg,1
2873.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\2873.jpg,0
16671.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\16671.jpg,1
9684.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\9684.jpg,0
11111.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\11111.jpg,0
13025.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\13025.jpg,1
22349.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\22349.jpg,1
6975.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\6975.jpg,0
17297.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\17297.jpg,1
16998.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\16998.jpg,1
11262.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\11262.jpg,0
23698.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\23698.jpg,1
22521.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\22521.jpg,1
3366.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\3366.jpg,0
1067.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\1067.jpg,0
6860.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\6860.jpg,0
23777.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\23777.jpg,1
20947.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\20947.jpg,1
12623.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\12623.jpg,1
21491.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\21491.jpg,1
19108.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\19108.jpg,1
24104.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\24104.jpg,1
21895.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\21895.jpg,1
12096.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\12096.jpg,0
8146.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\8146.jpg,0
13047.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\13047.jpg,1
15066.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\15066.jpg,1
21693.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\21693.jpg,1
4704.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\4704.jpg,0
23379.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\23379.jpg,1
17784.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\17784.jpg,1
9369.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\9369.jpg,0
21081.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\21081.jpg,1
12636.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\12636.jpg,1
19504.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\19504.jpg,1
1255.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\1255.jpg,0
17864.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\17864.jpg,1
5663.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\5663.jpg,0
22519.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\22519.jpg,1
950.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\950.jpg,0
10534.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\10534.jpg,0
9488.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\9488.jpg,0
16486.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\16486.jpg,1
17035.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\17035.jpg,1
8360.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\8360.jpg,0
23604.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\23604.jpg,1
13612.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\13612.jpg,1
1008.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\1008.jpg,0
8497.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\8497.jpg,0
15615.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\15615.jpg,1
13283.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\13283.jpg,1
22621.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\22621.jpg,1
3281.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\3281.jpg,0
9461.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\9461.jpg,0
20834.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\20834.jpg,1
24569.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\24569.jpg,1
9678.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\9678.jpg,0
3586.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\3586.jpg,0
23496.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\23496.jpg,1
1531.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\1531.jpg,0
11284.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\11284.jpg,0
4473.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\4473.jpg,0
22095.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\22095.jpg,1
18162.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\18162.jpg,1
9626.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\9626.jpg,0
20756.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\20756.jpg,1
20936.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\20936.jpg,1
16482.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\16482.jpg,1
19035.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\19035.jpg,1
13160.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\13160.jpg,1
24940.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\24940.jpg,1
22972.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\22972.jpg,1
22786.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\22786.jpg,1
5941.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\5941.jpg,0
6969.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\6969.jpg,0
20437.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\20437.jpg,1
16812.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\16812.jpg,1
3931.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\3931.jpg,0
11588.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\11588.jpg,0
14998.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\14998.jpg,1
12315.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\12315.jpg,0
6299.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\6299.jpg,0
18220.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\18220.jpg,1
24417.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\24417.jpg,1
7705.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\7705.jpg,0
1592.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\1592.jpg,0
19686.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\19686.jpg,1
4919.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\4919.jpg,0
19013.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\19013.jpg,1
9660.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\9660.jpg,0
12551.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\12551.jpg,1
19466.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\19466.jpg,1
11154.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\11154.jpg,0
22691.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\22691.jpg,1
20020.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\20020.jpg,1
10054.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\10054.jpg,0
7493.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\7493.jpg,0
17099.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\17099.jpg,1
1782.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\1782.jpg,0
16065.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\16065.jpg,1
13518.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\13518.jpg,1
15246.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\15246.jpg,1
13381.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\13381.jpg,1
23069.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\23069.jpg,1
15508.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\15508.jpg,1
142.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\142.jpg,0
18906.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\18906.jpg,1
7524.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\7524.jpg,0
20768.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\20768.jpg,1
14981.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\14981.jpg,1
4310.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\4310.jpg,0
478.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\478.jpg,0
20246.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\20246.jpg,1
9132.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\9132.jpg,0
1851.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\1851.jpg,0
21286.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\21286.jpg,1
20819.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\20819.jpg,1
15822.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\15822.jpg,1
15490.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\15490.jpg,1
4360.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\4360.jpg,0
349.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\349.jpg,0
1578.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\1578.jpg,0
11748.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\11748.jpg,0
2267.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\2267.jpg,0
19505.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\19505.jpg,1
1822.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\1822.jpg,0
11887.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\11887.jpg,0
8929.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\8929.jpg,0
21278.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\21278.jpg,1
9493.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\9493.jpg,0
19316.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\19316.jpg,1
152.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\152.jpg,0
11355.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\11355.jpg,0
20916.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\20916.jpg,1
21830.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\21830.jpg,1
16171.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\16171.jpg,1
18626.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\18626.jpg,1
24445.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\24445.jpg,1
24969.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\24969.jpg,1
21939.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\21939.jpg,1
10646.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\10646.jpg,0
5516.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\5516.jpg,0
17983.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\17983.jpg,1
19643.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\19643.jpg,1
20664.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\20664.jpg,1
4758.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\4758.jpg,0
22814.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\22814.jpg,1
6587.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\6587.jpg,0
24504.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\24504.jpg,1
24295.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\24295.jpg,1
10861.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\10861.jpg,0
5695.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\5695.jpg,0
2370.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\2370.jpg,0
9550.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\9550.jpg,0
3001.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\3001.jpg,0
5567.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\5567.jpg,0
24174.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\24174.jpg,1
20965.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\20965.jpg,1
19050.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\19050.jpg,1
7422.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\7422.jpg,0
11431.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\11431.jpg,0
861.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\861.jpg,0
21717.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\21717.jpg,1
8704.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\8704.jpg,0
8306.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\8306.jpg,0
7765.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\7765.jpg,0
1841.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\1841.jpg,0
4005.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\4005.jpg,0
6160.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\6160.jpg,0
10183.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\10183.jpg,0
23690.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\23690.jpg,1
4201.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\4201.jpg,0
8930.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\8930.jpg,0
22859.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\22859.jpg,1
10473.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\10473.jpg,0
8350.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\8350.jpg,0
1651.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\1651.jpg,0
18882.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\18882.jpg,1
18075.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\18075.jpg,1
21926.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\21926.jpg,1
5740.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\5740.jpg,0
18416.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\18416.jpg,1
542.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\542.jpg,0
19614.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\19614.jpg,1
23131.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\23131.jpg,1
11072.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\11072.jpg,0
18960.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\18960.jpg,1
15258.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\15258.jpg,1
20647.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\20647.jpg,1
10531.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\10531.jpg,0
23210.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\23210.jpg,1
22388.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\22388.jpg,1
17825.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\17825.jpg,1
4509.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\4509.jpg,0
10205.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\10205.jpg,0
22460.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\22460.jpg,1
24830.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\24830.jpg,1
9409.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\9409.jpg,0
22381.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\22381.jpg,1
22798.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\22798.jpg,1
24929.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\24929.jpg,1
7067.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\7067.jpg,0
24685.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\24685.jpg,1
23687.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\23687.jpg,1
21120.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\21120.jpg,1
20643.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\20643.jpg,1
22253.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\22253.jpg,1
23624.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\23624.jpg,1
22703.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\22703.jpg,1
19672.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\19672.jpg,1
9978.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\9978.jpg,0
20766.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\20766.jpg,1
17132.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\17132.jpg,1
14673.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\14673.jpg,1
22287.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\22287.jpg,1
7546.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\7546.jpg,0
7593.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\7593.jpg,0
24134.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\24134.jpg,1
15982.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\15982.jpg,1
11007.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\11007.jpg,0
20377.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\20377.jpg,1
19824.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\19824.jpg,1
7950.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\7950.jpg,0
5308.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\5308.jpg,0
11321.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\11321.jpg,0
8495.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\8495.jpg,0
17213.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\17213.jpg,1
16485.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\16485.jpg,1
9174.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\9174.jpg,0
12010.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\12010.jpg,0
13156.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\13156.jpg,1
24383.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\24383.jpg,1
7383.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\7383.jpg,0
11053.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\11053.jpg,0
10162.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\10162.jpg,0
16334.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\16334.jpg,1
21145.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\21145.jpg,1
7659.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\7659.jpg,0
4349.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\4349.jpg,0
1649.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\1649.jpg,0
21389.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\21389.jpg,1
17324.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\17324.jpg,1
18144.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\18144.jpg,1
10961.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\10961.jpg,0
6818.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\6818.jpg,0
16808.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\16808.jpg,1
15991.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\15991.jpg,1
20039.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\20039.jpg,1
189.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\189.jpg,0
18606.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\18606.jpg,1
6318.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\6318.jpg,0
18644.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\18644.jpg,1
19523.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\19523.jpg,1
10629.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\10629.jpg,0
12539.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\12539.jpg,1
24310.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\24310.jpg,1
445.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\445.jpg,0
11913.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\11913.jpg,0
13990.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\13990.jpg,1
11932.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\11932.jpg,0
20415.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\20415.jpg,1
12550.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\12550.jpg,1
2485.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\2485.jpg,0
22892.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\22892.jpg,1
5579.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\5579.jpg,0
24501.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\24501.jpg,1
15056.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\15056.jpg,1
10042.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\10042.jpg,0
21199.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\21199.jpg,1
670.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\670.jpg,0
7819.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\7819.jpg,0
17250.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\17250.jpg,1
12597.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\12597.jpg,1
3338.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\3338.jpg,0
18204.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\18204.jpg,1
16941.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\16941.jpg,1
785.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\785.jpg,0
3719.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\3719.jpg,0
3922.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\3922.jpg,0
23594.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\23594.jpg,1
5512.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\5512.jpg,0
15109.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\15109.jpg,1
23767.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\23767.jpg,1
3992.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\3992.jpg,0
8545.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\8545.jpg,0
23378.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\23378.jpg,1
5521.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\5521.jpg,0
10466.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\10466.jpg,0
23613.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\23613.jpg,1
8554.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\8554.jpg,0
18756.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\18756.jpg,1
8749.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\8749.jpg,0
19629.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\19629.jpg,1
5199.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\5199.jpg,0
24587.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\24587.jpg,1
17984.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\17984.jpg,1
19517.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\19517.jpg,1
13296.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\13296.jpg,1
16989.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\16989.jpg,1
13526.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\13526.jpg,1
4633.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\4633.jpg,0
20258.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\20258.jpg,1
6024.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\6024.jpg,0
22162.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\22162.jpg,1
13011.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\13011.jpg,1
11591.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\11591.jpg,0
10690.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\10690.jpg,0
24190.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\24190.jpg,1
24307.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\24307.jpg,1
15463.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\15463.jpg,1
15145.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\15145.jpg,1
